,spotify_id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity
9448,6fdjPVlCwFryREAsmRHy4C,MONTAGEM DIAMANTE ROSA - SLOWED,"vtze archive, Mc Ster",0.633,0.467,7,-7.622,1,0.0352,0.0041,0.0,0.445,0.238,112.722,4,
9449,2uJnvTPC2FPmEGt9rgr003,ZODIAC,"NOUA UNSPE, RAVA, BITTNER",0.668,0.847,0,-4.866,1,0.263,0.577,0.0,0.0654,0.399,89.565,4,
9450,3j5zNcb0aSk7dx3W3mAKzw,Pa Ti Estoy,"Ozuna, Anuel AA, Chris Jedi",0.785,0.812,3,-3.174,1,0.0644,0.147,0.0,0.107,0.903,162.087,4,
9451,7haQq014RoahMX6spW4z1z,Huwag Muna Tayong Umuwi,BINI,0.561,0.82,8,-4.854,1,0.0282,0.165,5.23e-05,0.101,0.423,100.047,4,
9452,4uq74ckvDFKirkpftdEB0H,today,Bando KD,0.763,0.628,9,-9.671,0,0.403,0.0364,0.0,0.038,0.911,139.898,4,
9453,005cocyIL36CVjjtUEdVSq,En Solskinnsdag,Postgirobygget,0.786,0.436,10,-9.802,1,0.0433,0.411,0.0,0.107,0.734,120.1,4,
9454,48kxfGK5XbO1eW8Cf4Vil7,Entourage,Bankzitters,0.838,0.801,9,-5.506,0,0.0344,0.041,0.0,0.0611,0.58,127.984,4,
9455,4Q1kTtOhw3SosBs43un1bu,NOW I KNOW,Rema,0.401,0.599,11,-6.319,0,0.122,0.125,0.0,0.213,0.676,134.155,5,
9456,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,4,
9457,0tgnKADuRdUzawpe7D5sFI,Crazy Love,PHARI,0.79,0.847,2,-3.253,1,0.0462,0.00396,0.535,0.0717,0.167,123.991,4,
9458,6oektDxNM8rTg3urt6nTZB,Ever After,"Josua Natanael, Czerin K.",0.63,0.816,6,-4.827,1,0.0408,0.0144,0.00123,0.11,0.238,126.03,4,
9459,3d381Xt4d5TVH3w4Q3PVdW,Shine,Unknown Riel,0.832,0.962,8,-1.633,1,0.139,0.0206,7.74e-05,0.129,0.485,128.013,4,
9460,2oGWTOnBKOx6I7pzCCwUo1,Хаттарым,"akimmmich, Bimo",0.817,0.626,5,-7.525,0,0.0497,0.476,7.2e-06,0.134,0.664,129.97,4,
9461,1OhIn0L6iofnk5bjalWfHq,Sudden Shower,ECLIPSE,0.469,0.506,0,-6.283,1,0.0291,0.587,0.0,0.102,0.217,133.403,4,
9462,3tmFGmmYcYdI8tZRSLlc0G,Love seeker,JO1,0.77,0.9,11,-3.768,0,0.0549,0.0254,0.0,0.0292,0.884,121.871,4,
9463,4uyjk95qGXbQCBFfMqpul5,Niscaya,Bilal Indrajaya,0.402,0.721,7,-5.21,1,0.0366,0.499,1.22e-05,0.2,0.469,154.042,4,
9464,1Qzkw4QaTXbVd1TmDzSNOv,gát,Azahriah,0.77,0.812,9,-7.646,0,0.114,0.349,0.0,0.0876,0.563,104.067,4,
9465,1tAyEL10PQDcIvEL2o75wt,figyelj,Azahriah,0.683,0.683,9,-7.846,1,0.036,0.124,3.14e-06,0.159,0.234,110.933,4,
9466,6SJ01hvFkBLTUnkLyZ72G5,Tengo Un Plan - Remix,"Key-Key, Ozuna",0.569,0.829,8,-4.086,1,0.142,0.221,1.13e-06,0.102,0.621,102.004,4,
9467,0Lowb1wBPXduf06FTGRI46,Nunca Voy A Olvidarte,Bronco,0.729,0.757,2,-6.082,1,0.0894,0.505,0.0,0.0433,0.924,91.149,4,
9468,7LyJFHgMO5nYwsHZmVzj5W,Nous on sait,Pierre Garnier,0.664,0.501,3,-7.973,1,0.0344,0.337,0.0,0.561,0.585,95.925,4,
9469,7HRfX5It3lx1E02wTRR0RX,MERCI,SDM,0.636,0.731,7,-6.475,0,0.119,0.231,0.0,0.192,0.615,126.039,4,
9470,5f4wCcBdSHI5SxlfU2cpNI,Ud Af Hovedet (feat. ICEKIID),"Gobs, ICEKIID",0.768,0.801,3,-5.388,0,0.303,0.251,0.0,0.116,0.698,141.974,4,
9471,5Zi3PwzXP174Nei6BlpR4Y,PAPA - Enthic Eurodance Remix,"Ben Cristovao, fiedlerski, STEIN27",0.632,0.698,2,-7.255,1,0.0669,0.0184,0.0,0.327,0.142,140.154,4,
9472,2vUxVG2aZe293MJQ4GtcVz,Partyson,Cris Mj,0.773,0.795,8,-6.362,0,0.174,0.262,0.0,0.278,0.736,96.955,4,
9473,1eAy3nePI1v2EHpye6iy0g,кто ты,daryana,0.905,0.781,11,-7.257,0,0.335,0.0263,5.53e-06,0.457,0.838,134.957,4,
9474,5brVlCCt8gp4pP0iJOOctj,Melhor Vibe,"MC Ryan SP, Filipe Ret, Chefin, Caio Luccas, Dallass, Rocco",0.739,0.586,2,-5.644,0,0.153,0.754,0.0,0.12,0.578,141.829,4,
9475,2aAauMPpypnaxndfR1y6Y6,"Пуши, пуши","Konstantin, Danna",0.67,0.968,6,-2.128,0,0.0866,0.3,0.0,0.112,0.892,74.974,4,
9476,64V1FmFJTy0atUHmuEBuon,eGoli,"CowBoii, Mellow & Sleazy, Scotts Maphuma, Eltee, Novatron",0.888,0.403,5,-10.949,0,0.142,0.0524,0.00106,0.042,0.597,112.009,4,
9477,0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,0.796,0.468,7,-6.375,0,0.0324,0.122,0.0,0.118,0.0677,119.98,4,
9478,6VXvnqNNJ5ivmiFLlBH4Qz,Me rehúso - 2024 acústico,Danny Ocean,0.467,0.3,1,-9.577,1,0.0363,0.857,0.0,0.152,0.32,91.624,4,
9479,6z8sQFj47s9ZG0Ls1k9Gct,Dime tú,Danny Ocean,0.831,0.648,2,-8.433,1,0.0438,0.581,0.0,0.114,0.171,117.98,4,
9480,443NlczMsHNzZuTX3cTQtz,a mi también me duele,Danny Ocean,0.901,0.544,7,-7.289,1,0.0925,0.199,0.0,0.098,0.307,106.973,4,
9481,5metBY9o3NFrHGq38lBhsS,Infatuated,Rangga Jones,0.672,0.442,4,-10.401,1,0.0376,0.162,0.000216,0.182,0.467,139.905,4,
9482,1oFoY6INRnHIpHY6ssPxBm,Trädgården en fredag,Veronica Maggio,0.607,0.847,4,-5.078,1,0.055,0.135,0.0,0.0848,0.731,157.004,4,
9483,6q07OiEEt6Tz2SkGuwCCGo,Kunan Mong Pic,"O SIDE MAFIA, BRGR, Al James",0.784,0.57,6,-5.994,0,0.0798,0.373,3.5e-06,0.102,0.841,149.982,4,
9484,4OXlgrOv4FtLuMnuqsI69c,"Synchro System (feat. Pheelz, Young Jonn & Lil Kesh)","Olamide, Pheelz, Young Jonn, Lil Kesh",0.623,0.737,11,-5.721,0,0.427,0.464,0.0,0.225,0.409,160.817,5,
9485,6O0WEM0QNEhqpU50BKui7o,Sial,Mahalini,0.562,0.433,2,-6.785,1,0.0397,0.893,2.13e-06,0.122,0.192,119.998,4,
9486,5zVQoMHyELfcHYviXDao3I,MILANO TESTAROSSA (feat. Guè),"Artie 5ive, Guè",0.631,0.844,4,-3.756,0,0.0496,0.0846,0.0,0.14,0.192,92.96,4,
9487,26elzgFl8tvajnDfeoY1YF,Mannat,"Darshan Raval, Prakriti Kakar",0.645,0.611,1,-7.193,1,0.0409,0.433,0.0,0.0948,0.353,100.032,4,
9488,1uK6HOYuYystjc8n1FllwF,KSANA,"Kidd, Kimi",0.66,0.782,0,-6.412,0,0.0677,0.389,3.99e-05,0.154,0.623,111.009,4,
9489,3FuDnj8GeuIDPyFsLOmyck,Whisky,"Samuel G, Oscar el Ruso, Aissa, Nickzzy, Juseph, Samueliyo Baby",0.889,0.786,7,-3.857,0,0.203,0.0785,0.0,0.447,0.74,114.007,4,
9490,3bG2kL6F0M71u4j9Du8lSC,Esmek Eh,Amir Eid,0.695,0.323,5,-10.152,0,0.041,0.837,1.91e-06,0.105,0.3,125.957,4,
9491,2E5OAehopM9crGhQ5M77du,Hagat Gowaya,Amir Eid,0.822,0.557,4,-7.763,0,0.0395,0.572,0.0502,0.122,0.523,126.047,4,
9492,2t0LrmYXjzK0ZeVlTcXjvN,مهرجان بنكش علي شغله - واقف علي الامه - خصمي ده جالي جهتي,Fares Sokar - فارس سكر,0.89,0.878,11,-0.823,0,0.0749,0.231,0.0,0.203,0.929,120.05,4,
9493,0KAR1qidh5Og0JcG9Ws18A,Ma Buena,"Yaisel LM, B One El Productor De Oro",0.941,0.731,8,-3.457,1,0.302,0.154,0.0,0.0836,0.852,118.079,4,
9494,0O1LqLDF2mQmWVlSrC4Mwn,Pistazieneis,"01099, Zachi, Gustav, Paul",0.763,0.673,0,-11.271,1,0.054,0.349,0.883,0.113,0.633,135.059,4,
9495,1393rKYgZHNphZrdx1jWoN,Ni Me Debes Ni Te Debo,"Carin Leon, Camilo",0.444,0.315,6,-7.112,1,0.0307,0.731,0.0,0.171,0.475,79.197,3,
9496,1LZ8P7gjRdjwgDBOFnUS5B,EDM,"Big Baby Tape, Aarne, Платина",0.851,0.603,11,-4.866,0,0.0818,0.0501,2.59e-05,0.134,0.595,76.487,4,
9497,3A9A7mfVDVm3rrS9SMGhg5,Hư không,Kha,0.695,0.44,6,-8.482,1,0.0332,0.678,0.00137,0.103,0.225,115.009,4,
9498,4uCe7xCGCyOCHH0zeIK2Gy,por siempre y para siempre,Danny Ocean,0.637,0.779,2,-7.725,1,0.0815,0.711,3.01e-06,0.0992,0.445,158.078,4,
9499,7fjPLaFXmMhDKReqzmNWq6,Буревіями - 2023 Remastered Version,"SHUMEI, ZLATA OGNEVICH",0.699,0.522,5,-7.43,0,0.0394,0.529,0.0,0.0982,0.304,130.024,4,
9500,0HuJ82iyzTulZsZ21gu5e1,Düğün Dernek,Roe571,0.744,0.856,8,-4.948,0,0.0668,0.476,0.0,0.126,0.896,127.963,4,
9501,1Y5D7m2QtyBdvwvY3gAVNQ,Little Light,DOYOUNG,0.533,0.742,10,-3.848,1,0.0482,0.227,0.0,0.164,0.42,92.206,4,
9502,7dedXrzlUVhGDrrt7UCyj6,Netancuj Hoe,"Luca Brassi10x, Nina Janova, AstralKid22, Shimmi",0.772,0.565,2,-7.44,1,0.202,0.0152,0.00236,0.239,0.418,150.001,4,
9503,52X1LYLugxzIGl0R2kEGgn,Cannibal,"REDZED, Gleb",0.656,0.597,1,-6.333,1,0.0737,0.00404,0.0355,0.407,0.0736,140.122,4,
9504,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,"xxanteria, isq",0.755,0.927,11,0.254,0,0.0645,0.00288,0.925,0.0567,0.702,109.952,4,
9505,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,"French Montana, Swae Lee",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4,
9506,209QxKVJzh2FLUmZHpYs4m,God Damn,"Badshah, Karan Aujla, Hiten",0.578,0.796,1,-6.247,1,0.188,0.0449,0.0,0.109,0.315,93.402,4,
9507,5xfdtOpYXrf1QzYowehUlE,Nachpit,Soppgirobygget,0.645,0.818,2,-6.991,1,0.217,0.0481,5.15e-06,0.0961,0.592,139.969,4,
9508,0JH942TlBDwapF28XqmoBT,Larger Than Life,"Armin van Buuren, Chef'Special",0.641,0.943,0,-3.579,1,0.0554,0.00617,0.0,0.355,0.498,133.997,4,
9509,15fXeiSQQLMVoHngb3zmOo,Daba Daba,"RYM, Kouz1",0.777,0.867,10,-4.11,0,0.0511,0.283,0.000138,0.0304,0.837,107.988,4,
9510,4IfrM44LofE9bSs6TDZS49,W / X / Y,Tani Yuuki,0.628,0.775,2,-4.479,1,0.0535,0.159,0.0,0.33,0.674,106.382,3,
9511,46IqWVJe44RJmA6nU4Hn4U,LeanTro,"yungest Moonstar, thasup",0.738,0.93,1,-6.26,1,0.0534,0.00463,0.00236,0.0979,0.553,152.996,4,
9512,5LxNztVqMVR7FwJdKzeZ55,kiSs,"yungest Moonstar, thasup",0.666,0.919,10,-3.058,0,0.165,0.122,0.0,0.0895,0.284,140.164,4,
9513,4DwKZTDZNQ3tldSCgjV8ct,netflixXx,"yungest Moonstar, thasup",0.626,0.903,1,-4.062,1,0.0378,0.0024,0.000126,0.209,0.394,170.861,4,
9514,7vhq9QBKXVAs9ywrkeKRft,gRiZzly,"yungest Moonstar, thasup",0.752,0.779,1,-4.146,1,0.0442,0.0317,0.0,0.072,0.399,103.972,4,
9515,6OfuBrC66OMwMJSyTQDVkw,שיר לנטע,ניר כנען,0.403,0.183,7,-11.716,1,0.031,0.837,0.0,0.104,0.253,151.713,3,
9516,2Y7BCczhiLDz0DGXrHQ5BZ,TT,SNIK,0.895,0.631,1,-5.437,0,0.245,0.358,0.0,0.107,0.47,143.961,4,
9517,13hJUmR1UpCUzyHjotiImK,gen z luv,Central Cee,0.593,0.809,10,-6.123,1,0.254,0.172,0.0,0.354,0.693,150.216,4,
9518,1uGlvEh0Sp2EuJNFwVdCXV,VOLVIO EL KURRU,"Alofoke Music, Yaisel LM, Braulio Fogon, Mestizo Is Back, Shadow Blow, Leo RD",0.771,0.793,1,-4.5,1,0.337,0.131,0.000584,0.587,0.701,127.698,4,
9519,1N1coNchKY1dQniPSnAJs5,Wie Du,Dardan,0.826,0.725,7,-5.566,1,0.0393,0.265,0.0,0.141,0.542,139.966,4,
9520,7iQMm50NNwlUIRWhONZR2k,Wind Up Missin’ You,Tucker Wetmore,0.572,0.722,6,-5.818,1,0.0363,0.512,1.12e-06,0.124,0.636,171.857,4,
9521,2oUSzRUIE4GvMw29rLKlWw,Эй,Кишлак,0.861,0.485,4,-8.61,1,0.128,0.742,2.63e-06,0.0848,0.562,108.129,4,
9522,5iqz9iOrbCYHXi23gltzo4,"Казах ""НE""","Fiki, Azis",0.652,0.811,11,-5.535,0,0.146,0.0578,0.0,0.363,0.577,180.001,4,
9523,0bhnFakmRioZbuQcmhVwoH,The Spark,"Kabin Crew, Lisdoonvarna Crew",0.841,0.864,6,-4.437,0,0.237,0.0531,5.75e-06,0.204,0.647,173.931,4,
9524,2JFKEaqutQGrwSOdy2TxCq,Terapia de Choque,Dj Matias ACuña Remix,0.741,0.795,10,-4.484,0,0.0861,0.0987,0.0,0.081,0.956,102.028,4,
9525,4R2FQpBnSednbvPT7e4gLy,Mi Felicidad,"Victor Muñoz, Nacho",0.672,0.828,6,-6.02,1,0.0668,0.148,0.0,0.211,0.551,121.087,4,
9526,7cCreOFQhqqhCm82twJg0u,Düşer O,İzel,0.407,0.798,4,-4.405,0,0.0491,0.46,0.0,0.0918,0.233,145.905,4,
9527,4CMtDzflAiONDGQ8DTzpIn,دمرها لروحي المسكينة - سكول الدوسري,6RB Music,0.623,0.747,1,-5.293,0,0.149,0.328,0.0,0.332,0.891,94.224,4,
9528,3XWr2NZqYd80MB8FIq9r55,Ne Rozumiju,Vixen,0.58,0.682,9,-7.566,0,0.0726,0.319,0.0,0.113,0.263,77.756,4,
9529,22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,"Luis R Conriquez, Joel De La P, Chimbala",0.937,0.779,4,-3.539,0,0.329,0.22,6.85e-05,0.0408,0.95,128.028,4,
9530,3YyTyWfSwAhesGCKpnuRKl,LA PEOPLE II,"Peso Pluma, Tito Double P, Joel De La P",0.717,0.704,1,-5.04,1,0.0695,0.57,1.12e-06,0.0956,0.717,131.997,3,
9531,5rusgnCjnF2WyGwg5KTLKm,MAHBOUL ANA,Lazaro,0.52,0.71,6,-9.402,0,0.0946,0.181,9.41e-06,0.109,0.587,144.022,4,
9532,0LlOz2pyK62bqxzRVUhWiu,Endless Water,Claniel,0.732,0.569,2,-9.18,0,0.247,0.163,0.0102,0.329,0.395,114.995,4,
9533,33VIvWmmCUgix6Htm1WdOJ,FARDOS,"JC Reyes, De La Ghetto",0.785,0.897,5,-3.204,0,0.0332,0.14,0.0,0.46,0.954,121.982,4,
9534,5VEZQNZWsZaKb1Y2jB8SWJ,Paraadna,"nublu, gameboy tetris, Raul Ojamaa",0.787,0.73,7,-6.302,1,0.0684,0.0326,8.77e-06,0.17,0.639,96.013,4,
9535,6DBAyTyEhvcQrGAvGbqGsK,RAQUITI,"Brandon Bill$, Bulin 47",0.558,0.958,8,-1.47,1,0.182,0.26,0.317,0.392,0.913,159.488,5,
9536,4PnaUCWXhz4GygfD7UBqyC,Malandra,Semajh,0.703,0.769,1,-4.77,1,0.273,0.667,2.25e-05,0.125,0.846,94.157,4,
9537,6IfMD01z39P15HKezjdaMP,Bachata En Fukuoka,Juan Luis Guerra 4.40,0.878,0.555,0,-7.301,0,0.0343,0.77,0.0,0.0663,0.928,132.936,4,
9538,0kMYyxS8Jo4230bAszKiqx,Cuando Prendo,"Rochy RD, Donaty",0.928,0.937,9,-5.294,1,0.184,0.108,0.00014,0.133,0.818,121.983,4,
9539,1bIpH9PBr9OBI3Ek6RtuNl,Me Arregle - El loco,Bulin 47,0.795,0.86,11,-3.532,1,0.129,0.0143,0.00197,0.0913,0.915,115.982,4,
9540,4DDmzgsqbZ2qwKbOnV9Bzp,Tumba,Thomy DJ,0.871,0.728,1,-5.79,1,0.0663,0.0483,4.45e-06,0.0502,0.703,99.972,4,
9541,3GLF4uV3uS1ImSEPyhLZLp,Yebo,"TxC, Davido, Tony Duardo, LeeMcKrazy, Djy Biza",0.836,0.26,5,-18.934,0,0.0849,0.202,0.000176,0.0642,0.37,112.019,4,
9542,0QoaFLmBJyuVuzOIGy6iCS,LA RANGER (feat. Myke Towers),"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",0.827,0.677,9,-6.342,1,0.072,0.0529,0.0,0.402,0.599,91.985,4,
9543,4hQVobSCtZ6zI7cjCyIOF4,Merhametsiz,Cevher,0.686,0.748,9,-4.143,0,0.036,0.0365,3.78e-06,0.205,0.717,79.989,4,
9544,1d1BeKPNgaQ36wcxGqnfU3,Sommartider,Gyllene Tider,0.84,0.707,9,-6.957,1,0.0514,0.0973,0.0,0.27,0.697,129.532,4,
9545,7s4njtBxlZ2BQTkKsmMYP1,Toco Perder,Ivanko,0.785,0.894,10,-3.214,1,0.0515,0.192,0.00195,0.0493,0.732,90.044,4,
9546,0Ha71IjOuY5K1mbTvXk1XY,I Don't Wanna Die,Khaid,0.679,0.455,1,-6.35,0,0.135,0.37,0.00323,0.111,0.342,146.027,4,
9547,2YmbOhmRPDZ5XD5l9jROln,Mahboul Ana,Lazaro,0.742,0.699,6,-9.471,0,0.0653,0.219,2.55e-05,0.106,0.598,144.043,4,
9548,2WimHd7jirBO8CFM4Dyq4j,War,MBK MONEY,0.784,0.389,8,-12.458,1,0.128,0.0319,0.0,0.105,0.381,113.52,4,
9549,4JAeMQ1RGyVvAGwM5mVsIS,SqUad,"yungest Moonstar, thasup",0.88,0.825,5,-3.882,1,0.0404,0.195,0.000725,0.0836,0.74,140.019,4,
9550,1zwUG3nQdsbhyVnkwOYhaR,xaN,"yungest Moonstar, thasup",0.721,0.684,5,-4.19,0,0.327,0.0544,9.9e-06,0.0897,0.922,82.857,4,
9551,4rxjfpppLyHftIUvF0aEK3,FREKJUKAST,mammaðín,0.809,0.623,3,-8.063,0,0.047,0.0632,0.000177,0.213,0.608,130.016,4,
9552,50MCpRAPLw8KXn8j6j2yb7,Tulipalo,KUUMAA,0.74,0.677,10,-7.519,1,0.0286,0.248,1.96e-05,0.13,0.594,122.025,4,
9553,6NBc4HFBDAz9ghMfXuz3M0,VINI,Afroto,0.821,0.73,4,-8.596,1,0.0861,0.112,0.0,0.165,0.232,122.042,4,
9554,0wD0cXqeoRzHBhkEJIMx0t,ياما ليالى,"Sara Haytham, Bishoy Safwat, Mohamed Rahim, Carole Samaha, Mohamed Gomaa",0.631,0.295,5,-11.566,1,0.0547,0.964,6.55e-06,0.103,0.331,127.797,4,
9555,0A7o5uPZ7Rbr59bsAJbQFD,VERFIED WINNER,Hotvibez,0.825,0.571,1,-8.387,1,0.144,0.0172,0.0,0.115,0.289,162.014,4,
9556,4BSySdxduoEkkEd0xz8Ncc,БЛА БЛА БЛА,"uniqe, nkeeei, ARTEM SHILOVETS, Babyface Melo",0.784,0.675,10,-4.882,1,0.146,0.0944,0.0,0.157,0.6,130.044,4,
9557,6lK2xptPzLPmvpE29U4mDH,Sarà perché ti amo,Ricchi E Poveri,0.913,0.697,4,-10.066,1,0.0496,0.213,1.31e-06,0.281,0.97,120.698,4,
9558,3uC4r2daXertBxxc8BpbbN,Lithonia,Childish Gambino,0.412,0.377,1,-7.59,1,0.029,0.0754,1.58e-06,0.14,0.172,139.676,4,
9559,71WZZITUdeaSrO64IEvTpB,SEVGİ,"Murda, UZI",0.628,0.792,7,-5.928,1,0.317,0.116,0.0,0.347,0.271,92.977,4,
9560,00vWmTHP6E63KXqIdbgsm9,CĂPITAN,"Marko Glass, M.G.L., Bvcovia, RENVTØ",0.785,0.793,2,-6.93,1,0.132,0.334,2.24e-06,0.202,0.596,93.003,4,
9561,3wEROuySyU9TiieDkKM2MM,W NOCY,"Kinny Zimmer, Kaptur",0.792,0.624,4,-7.964,0,0.1,0.175,1.22e-05,0.0923,0.377,98.019,4,
9562,3NxB1jubUWY6zit9rOk8ZC,Free (with Ellie Goulding),"Calvin Harris, Ellie Goulding",0.467,0.98,9,-5.515,0,0.0598,0.0526,0.223,0.0688,0.05,138.036,4,
9563,2K0ULBaljOe2NCOqtuqyxB,NOT ALL THAT,ODUMODUBLVCK,0.585,0.757,10,-8.166,0,0.362,0.0806,0.0,0.152,0.467,92.911,5,
9564,0FEk8LwY8h4rAR63ggfhV0,Ritual,"Tiësto, Jonas Blue, Rita Ora",0.647,0.726,3,-4.389,0,0.0552,0.157,0.0,0.0844,0.769,114.998,4,
9565,2Qa1ZfdPWB6ptfR0V9ASMW,bLa bLa,"yungest Moonstar, thasup",0.76,0.716,9,-5.134,0,0.0723,0.407,0.00514,0.117,0.715,157.92,4,
9566,4wSBIhtxuFqEreyKK7zGft,coMpResse,"yungest Moonstar, thasup",0.496,0.941,7,-1.551,1,0.21,0.00128,0.0,0.125,0.33,129.968,4,
9567,5FWOM0nOnoExGFXLVWeu6H,gReeN,"yungest Moonstar, thasup",0.553,0.858,10,-5.594,0,0.166,0.00521,2.22e-05,0.123,0.374,139.929,4,
9568,13cZ99UPfCe7TJLNt2Et7U,tRaSh caBareT,"yungest Moonstar, thasup",0.738,0.781,10,-6.453,0,0.0504,0.0595,0.0,0.0992,0.866,100.961,4,
9569,3E61stx2pmkzFaPEw2LYNs,sPicCi e TagLi,"yungest Moonstar, thasup",0.669,0.815,10,-5.136,1,0.303,0.193,0.0,0.0958,0.514,120.248,4,
9570,4TrP5TjLKNKDmEaRDXfeQe,mooNsTaR tReK,"yungest Moonstar, thasup",0.672,0.91,1,-3.704,1,0.0606,0.00185,0.361,0.0545,0.353,180.057,4,
9571,3eeIB9fJEN2TGX85liWhCo,wocK,"yungest Moonstar, thasup",0.809,0.879,7,-3.186,0,0.146,0.0221,8.15e-06,0.314,0.899,94.054,4,
9572,5aFNTTbCYxZa530NquuNBC,Sostituite (outro),"yungest Moonstar, thasup",0.6,0.628,1,-6.76,1,0.102,0.0855,0.0,0.124,0.197,87.951,4,
9573,6fRjGxXJm2Jvkn8gbGvDK9,sMash,"yungest Moonstar, thasup",0.524,0.749,1,-4.468,1,0.0664,0.0055,0.00218,0.159,0.381,133.546,5,
9574,2n13k8qAczk4AwNG7BvVh5,Ekki Hafa Áhyggjur,"Lil Curly, Luigi",0.743,0.707,2,-6.064,1,0.147,0.0041,7.07e-05,0.614,0.796,144.997,4,
9575,1yQ2qCTb2MNV415l2Iq8Q3,Fössari,ClubDub,0.885,0.841,0,-8.308,1,0.0735,0.0558,0.243,0.126,0.825,126.024,4,
9576,2dh4i6rwmQ5qsoRafiylo6,Dougie,K2S,0.728,0.906,0,-9.684,1,0.256,0.147,0.0,0.913,0.773,80.0,4,
9577,3cYXxC2KHuhx1NxiN04g0t,Yliajattelen sua,TUULI,0.673,0.809,0,-5.471,0,0.0353,0.0648,0.00161,0.107,0.687,141.035,4,
9578,3bmaYlyaca8hvQ7cUEzHhG,Sano vaan,costee,0.665,0.688,9,-7.97,0,0.0502,0.0489,0.0,0.407,0.585,128.023,4,
9579,01wDqphYNeE8jO2ctaQwdb,Share3 El Gharam,G. Oka,0.756,0.761,11,-4.356,1,0.0402,0.69,0.000369,0.0848,0.657,134.933,4,
9580,73PxkgkW9FyNkJNEKgZfsa,GANGSTA PARTY (feat. Gzuz),"HoodBlaq, Gzuz",0.735,0.772,11,-6.584,0,0.279,0.0189,0.0,0.275,0.854,93.977,4,
9581,2PwfCKViUrmuytOkH7HmCF,Paris-Dakar (feat. Haftbefehl & Amo),"Celo & Abdi, Haftbefehl, Amo",0.721,0.564,6,-7.254,0,0.358,0.159,0.0,0.128,0.345,90.421,4,
9582,2dK8SenYqhYu35cS8fGU7U,GOAT,Kollegah,0.66,0.686,7,-8.69,1,0.203,0.352,0.0,0.115,0.242,95.395,4,
9583,1jA4O0W4jFXjzL5AZwp3a9,ZIZOU'06,"HK, Pashanim",0.662,0.751,6,-4.153,1,0.346,0.0999,0.0,0.0622,0.593,122.988,5,
9584,7wz5d9hBn3oaJJXb6YdhbS,Wenn du mich kennst,Bonez MC,0.718,0.589,8,-8.153,1,0.273,0.453,0.101,0.166,0.388,160.026,4,
9585,2JhcDJFVkMS9fxEuCAgIYb,Pensamos Rapido,"Panda Black, Cris Mj",0.578,0.681,4,-7.753,0,0.0609,0.557,4.51e-06,0.121,0.478,93.047,4,
9586,5xypiIRm7ILzbz0kze92u6,Fantasia,"Olexesh, Devito",0.547,0.647,1,-7.896,0,0.37,0.0977,0.0,0.0785,0.674,191.909,4,
9587,798oD5oaTXd545nH5WtLZ5,Dumelang,"Malome Vector, Blaq Diamond",0.646,0.736,3,-5.765,0,0.347,0.2,0.0,0.108,0.691,165.127,3,
9588,2f0qeOpJ552XhyyMcDnSgM,Nobody,Malome Vector,0.341,0.543,9,-7.738,1,0.191,0.53,0.0,0.103,0.538,72.876,4,
9589,4RyrENkwf8yYHYoPZD7ZqJ,Senatla,Malome Vector,0.674,0.544,8,-8.327,1,0.0989,0.476,3.39e-06,0.129,0.41,64.009,4,
9590,1FhgmMvNlh3nJ1Ldc2eE6H,High Road (feat. Jessie Murph),"Koe Wetzel, Jessie Murph",0.622,0.726,6,-5.608,1,0.0304,0.0518,0.0,0.0906,0.534,138.043,4,
9591,414Mr8wR2m7fs2K0n8Bx3I,若月亮没来（若是月亮还没来）,"王宇宙Leto, 乔浚丞",0.61,0.418,2,-10.152,1,0.0285,0.378,1.95e-06,0.343,0.287,139.999,4,
9592,5h4MeMaKxsJaHpUIqikkCe,pVg,Motive,0.524,0.545,1,-9.22,0,0.191,0.388,3.86e-05,0.358,0.461,144.006,4,
9593,2rkDwpmqASO9ZmUFjqwrR3,Sopa - Clup Remix,Hande Yener,0.615,0.931,0,-5.173,0,0.0325,0.038,0.0,0.135,0.536,123.992,4,
9594,0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,0.795,0.63,7,-5.854,0,0.0434,0.157,0.0,0.0732,0.447,97.998,4,
9595,52rYBxmWsmouJrq4rpbHQJ,Faller,Ant Wan,0.72,0.814,11,-6.116,0,0.0656,0.11,0.516,0.0934,0.548,99.921,4,
9596,6oz1L5jcqZWYuId7nxvIan,Still Rollin,Shubh,0.881,0.431,6,-11.093,0,0.0914,0.182,0.0018,0.113,0.246,94.0,4,
